,title,artist,date,description,text,tags,group,Duración,event,category,url,image
826,"Venecia. Club de lectura: ""Película japonesa de los años 60""",No definido,16 abr - 22 abr 2020,"El club de lectura y escritura Venecia cada jueves os envía un relato y os propone un ejercicio de escritura inspirado en algún aspecto, detalle o idea para generar una cadena de microrrelatos (entre una frase y una página).","La quinta sesión online de Venecia está dedicada al relato ""Película japonesa de los años 60” de la escritora salvadoreña Jacinta Escudos, publicado en el libro El Diablo sabe mi nombre, Consonni, Bilbao, 2019.
Los cuentos que conforman El Diablo sabe mi nombre contienen un universo de imágenes inusuales de una extraña y cautivadora belleza, donde la autora logra romper las fronteras y límites entre la realidad y la ficción. Para esta semana os proponemos escribir un microrrelato en el que un elemento de ficción irrumpa en la cotidianidad, para resignificarla y llevarnos a escenarios distintos.
Si quieres participar y recibir el resto de las lecturas escríbenos a: exposicioneslce@montemadrid.es
Coordinado por Manuela Pedrón Nicolau y Jaime González Cela",[''],Participar,,No details,"['ONLINE', 'ENCUENTROS']",https://www.lacasaencendida.es/contenido-online-actividades/venecia-club-lectura-pelicula-japonesa-anos-60,https://www.lacasaencendida.es/storage/4620/responsive-images/11297-609f-venecia_club_lectura_pelicula_japonesa_anos_60_nt___detail_1600_900.jpg
827,"“Los buenos modales”, estreno online",No definido,15 abr - 26 abr 2020,Segunda película del ciclo de cine contemporáneo 'Bajo la influencia de la luna' que se podrá ver en la plataforma Filmin.,"Película de terror fantástica, protagonizada por dos mujeres de São Paolo que esperan el nacimiento de un hombre lobo.
Los buenos modales, de Marco Dutra y Juliana Rojas. Brasil, Francia, Alemania. 2017. 135’. VOSE
Una enfermera sin trabajo de los suburbios de São Paolo es contratada por una misteriosa mujer embarazada de clase alta como empleada del hogar, y futura niñera de su hijo. Tras una noche de luna llena, la empleada descubre que su patrona está a punto de dar a luz a un monstruo. En Los buenos modales Marco Dutra y Juliana Rojas se apropian de los códigos del género del terror fantástico para denunciar la discriminación racial y de clase en el Brasil contemporáneo.
Marco Dutra (São Paolo, 1980) y Juliana Rojas (Campinas, 1981) es una pareja artística de realizadores brasileños, especializados en el cine de terror fantástico de autor. Sus largometrajes y cortometrajes dirigidos conjuntamente son obras de referencia en el cine de género de su país por su alto contenido de denuncia sociopolítica. Su debut Trabalhar Cansa (2011) se estrenó en la competición Un Certain Regard del Festival de Cannes. Seis años después, su largometraje Los buenos modales se alzó con el Premio Especial del Jurado de la Competición Oficial del Festival de Locarno.",[''],Ver,,No details,"['ONLINE', 'CINE']",https://www.lacasaencendida.es/contenido-online-actividades/buenos-modales-estreno-online,https://www.lacasaencendida.es/storage/4590/responsive-images/11269-609f-buenos_modales_nt___detail_1600_900.jpg
828,La sostenibilidad ¿es una marcianada?,No definido,14 abr 2020,"Ecotopías, ciencia ficción y crisis socioambiental. Necesitamos realizar un ejercicio de imaginación ecológica que nos permita visualizar y construir narrativas sobre cómo serían nuestras sociedades si hubieran tenido éxito en las transiciones ecosociales. Relatos que hagan creíbles los cambios necesarios, que los doten de consistencia y predispongan a la sociedad a asumirlos.","En medio de una situación de excepción por la pandemia del COVID 19, nuestras vidas cotidianas y el entorno en que se desarrollan guarda muchas similitudes con una distopía. Un ensayo y un anticipo de las disruptivas situaciones a las que nos expondrá la crisis ecosocial.
Una crisis que nos plantea cómo los futuros catastróficos ficcionados en el pasado comienzan a ser demasiado probables y pierden el valor que podrían tener como detonadores del cambio social. En el escenario actual de previsible colapso ecológico, las distopías han devenido conservadoras y previsibles; transmitiendo la incertidumbre, los miedos o el malestar que corroen nuestras vidas.
Os proponemos compartir una serie de sesiones para reflexionar sobre las tensiones entre el impulso utópico y el auge de las distopías, así como para acercarnos a la reflexión sobre autores y autoras cuyas obras han esbozado futuros alternativos que pueden resultar sumamente inspiradores en estos tiempos de incertidumbre. Historias que puedan servir cómo provocación inicial para reflexionar sobre nuestro presente y cómo abordar los retos que tenemos por delante.
14.04.2020
Utopía y distopía en tiempos de emergencia climática, por Francisco Martorell Campo. Doctor en Filosofía y premio extraordinario de doctorado. Ha publicado más de veinte artículos sobre la dialéctica utopía-distopía en revistas académicas. Autor del libro (La Caja Books, 2019). Miembro del proyecto de investigación ""Espacios emocionales: los lugares de la utopía en la historia contemporánea"".",[''],Comprender,1 hora,No details,"['ONLINE', 'ENCUENTROS']",https://www.lacasaencendida.es/contenido-online-actividades/sostenibilidad-es-marcianada,https://www.lacasaencendida.es/storage/4588/responsive-images/11267-609f-sostenibilidad_marcianada_nt___detail_1600_900.jpg
829,Nyege Nyege Day,No definido,12 abr 2020,"Nyege Nyege es un colectivo nacido en Uganda que promueve la música electrónica africana. Organiza fiestas, una residencia de artistas, dirige dos sellos discográficos y un festival anual que se ha convertido en referente musical del hemisferio sur. Su nombre se refiere a una palabra de Luganda que describe ""un impulso repentino e incontrolable de bailar"".","Jay Mitta
Es uno de los productores clave detrás de los estudios Sisso, así lo certifica una de las obras clave del sonido singeli aparecidas el año pasado: Tatizo Pesa.
«“Ola Amigos”, siento no poder estar con vosotros en Madrid. Estaba deseando hacer que os volvierais locos y bailar juntos… Por favor, usad un sistema de sonido súper potente y bailad con vuestra familia. Mucho amor y ánimo desde Tanzania, estamos en cuarentena aquí pero seguimos haciendo música y estamos bien». Jay
DJ Diaki
DJ Diaki es Diaki Kone, dj de balani y una de las figuras más notables que existen en el universo radiofónico de Mali. La historia detrás de los Balani Show es curiosa, pues surgieron hace aproximadamente dos décadas como animadores de bodas tradicionales. Aquel sonido se fue sofisticando y es ahora cuando ha traspasado las fronteras, pudiendo ser disfrutado en festivales de vanguardia como el CTM. Diaki acaba de publicar su primer disco bajo el nombre de Balani Fou.",[''],Escuchar,1 segundo,No details,['ONLINE'],https://www.lacasaencendida.es/contenido-online-actividades/nyege-nyege-day,https://www.lacasaencendida.es/storage/4615/responsive-images/11285-609f-jay_mitta_nyege_nyege_day_nt___detail_1600_900.jpg
830,Lubomyr Melnyk + Lyra Pramuk,No definido,11 abr 2020,Lyra Pramuk nos comparte su música para la autosanación y Lubomyr Melnyk nos ha prometido un concierto desde una iglesia cercana a su casa.,"Lubomyr Melnyk
El autor ucraniano de 73 años es un referente si queremos entender la evolución del piano en el último medio siglo. El sello Erased Tapes se ha encargado de darlo a conocer a una amplia audiencia, ayudando a que su técnica se haya hecho conocida en todo el mundo.
A principios de la década de 1970, después de estudiar piano clásico y graduarse en latín y filosofía en Winnipeg, Melnyk viajó a París donde trabajó para la coreógrafa Carolyn Carlson. Esta experiencia le ayudó a descubrir un tipo de música diferente, más espontánea e improvisada, que no respondía a las rígidas convenciones clásicas sino a la danza que estaba viendo. Utilizando el pedal de sostenido para crear resonancia y reverberación, transformó cascadas de notas en ondas hipnóticas de sonido. De esta manera, encontró un nombre para este nuevo estilo: ""música continua"", que utiliza hasta el día de hoy. En su obra se pueden encontrar ecos de compositores como Steve Reich, Terry Riley, Philip Glass o Ravi Shankar. En 1985, Melnyk alcanzó dos records mundiales: Mantuvo velocidades de 19,5 notas por segundo, y tocó entre 13 y 14 notas por segundo durante una hora, siendo considerado el pianista más rápido del mundo.",[''],Escuchar,1 segundo,No details,['ONLINE'],https://www.lacasaencendida.es/contenido-online-actividades/lubomyr-melnyk-lyra-pramuk,https://www.lacasaencendida.es/storage/4617/responsive-images/11286-609f-lyra_pramuk_nt___detail_1600_900.jpg
831,Barker + Antwood,No definido,10 abr 2020,Barker comparte algunos de sus temas favoritos a más de 160bpm y Antwood ha enviado a Delphi para mandarnos un mensaje a todo el público de Electrónica en abril.,"Barker
Como productor y DJ, Sam Barker ha ayudado a que nuestra visión de la música de baile en Berlín sea mucho más amplia: bordeando y traspasando los límites del techno. Su enfoque musical combina sin problema potentes subgraves, ritmos pausados, dub abisal y guiños al ambient más planeador. Esta visión musical no solo ha guiado sus diversos discos, sino también su función como cofundador del sello Leisure System (donde podemos encontrar material de luminarias de la electrónica como Visionist, Objekt o Dopplerefekt) y que hoy día cuenta con una de las residencias más importantes del Berghain berlinés. Barker se encuentra cómodo en lo que podríamos llamar la periferia del techno. Y su álbum de debut, Utility, no podía ser menos. Desde la fecha de lanzamiento en Ostgut Ton, septiembre de 2019, no ha parado de girar por medio mundo. Esto sin contar la aparición del disco en las listas de lo mejor del año de publicaciones como Pitchfork, Dummy o Resident Advisor.
Un músico de formación clásica, nacido en Gran Bretaña y con sede en Berlín, que también se encarga del diseño y la construcción de instrumentos de todo tipo (analógicos, eléctricos y acústicos) bajo el sobrenombre de Voltek. Más recientemente, ha trabajado junto a Ray 7 de Underground Resistance en una obra sonora que tenía como objeto de estudio las fábricas vacías de Detroit.",[''],Escuchar,1 segundo,No details,['ONLINE'],https://www.lacasaencendida.es/contenido-online-actividades/barker-antwood,https://www.lacasaencendida.es/storage/4613/responsive-images/11284-609f-barker_nt___detail_1600_900.jpg
832,¿Cómo hacer de Madrid una ciudad más igualitaria?,No definido,30 abr 2020,"El mapa de Madrid refleja desequilibrios y desigualdades en el derecho a la ciudad por razón de género, de edad, de origen, de renta.","La grave crisis sanitaria hace más evidentes algunas de las desigualdades y los desequilibrios que se venían agudizando en la ciudad. Son situaciones de injusticia, destructoras de cohesión social y amenazas de graves conflictos y no es posible imaginar una recuperación ni un futuro de progreso para Madrid sin un sólido compromiso social y político para combatir las desigualdades la segregación y la marginación, entre las distintas partes de la ciudad y entre sus vecinos.
Más que nunca, es preciso reflexionar sobre: ¿Cómo se manifiesta la desigualdad por razón de género? ¿Qué papel juega la vivienda en los desequilibrios territoriales? ¿Cuál es el papel de la accesibilidad? ¿Cómo afrontar la incorporación de la población inmigrante? ¿Cómo alcanzar un sólido compromiso social para combatir los desequilibrios?
Intervienen:
Josenia Hervás, Arquitecta, profesora de la Universidad de Alcalá.
Mercedes González, Portavoz Adjunta 1º del Grupo Socialista en el Ayuntamiento de Madrid.",[''],25 preguntas sobre el futuro de Madrid,2 horas,No details,['ONLINE'],https://www.lacasaencendida.es/contenido-online-actividades/como-hacer-de-madrid-una-ciudad-mas-igualitaria,https://www.lacasaencendida.es/storage/4632/responsive-images/11326-609f-hacer_madrid_mas_igualitaria_nt___detail_1600_900.jpg
833,Repensando el I+D para productos farmacéuticos después del choque COVID-19,No definido,30 abr 2020,La crisis sanitaria a nivel mundial provocada por el coronavirus durante el primer trimestre de 2020 pone de relieve la necesidad de un debate urgente sobre el modelo de investigación y desarrollo (I+D) de productos farmacéuticos y otras tecnologías sanitarias.,"La crisis de COVID-19 muestra que existe una necesidad urgente de rediseñar la gobernanza mundial de la salud pública para el I+D en materia de salud. La adopción de un instrumento vinculante –como permite el artículo 19 de la Constitución de la OMS– en esta materia fue propuesta hace algunos años y Germán Velásques propone en esta conferencia revivir y materializar esta iniciativa.
Ponente: Germán Velásquez es, desde 2010, asesor especial del Centro del Sur para las áreas de Salud y Desarrollo. El centro tiene actualmente 53 estados miembros y apoya a los países en desarrollo, realizando investigaciones y prestando asistencia técnica y capacitación en la esfera de la salud y el acceso a los medicamentos y la propiedad intelectual en particular.
Hasta mayo de 2010 fue director de la secretaría de Salud Pública, Innovación y Propiedad Intelectual de la Organización Mundial de la Salud (OMS), en la Oficina del Director General, en Ginebra. Es un pionero en el nuevo área sobre salud, propiedad intelectual y acceso a los medicamentos y representó a la OMS en el Consejo de los ADPIC de la OMC de 2001 a 2010.",[''],Las fronteras hoy,1 hora 30 minutos,No details,"['ONLINE', 'ENCUENTROS']",https://www.lacasaencendida.es/contenido-online-actividades/repensando-id-productos-farmaceuticos-despues-choque-covid-19,https://www.lacasaencendida.es/storage/4627/responsive-images/11308-609f-repensando_productos_farmaceuticos_covid19_nt___detail_1600_900.jpg
834,"Venecia. Club de lectura: ""El retorno"" de Roberto Bolaño",No definido,30 abr - 7 may 2020,"El club de lectura y escritura Venecia cada jueves os envía un relato y os propone un ejercicio de escritura inspirado en algún aspecto, detalle o idea para generar una cadena de microrrelatos (entre una frase y una página).","Cada jueves, el club de lectura y escritura Venecia os envía un relato y os propone un ejercicio de escritura inspirado en algún aspecto, detalle o idea para generar una cadena de microrrelatos (entre una frase y una página).
La nueva sesión online de Venecia está dedicada al relato ""El retorno"" del escritor y poeta chileno Roberto Bolaño, publicado en Cuentos, Anagrama, Barcelona 2010. A partir de esta lectura, os proponemos escribir un microrrelato en el que suceda un encuentro inesperado.
Si quieres participar y recibir el resto de las lecturas escríbenos a: exposicioneslce@montemadrid.es
Coordinado Manuela Pedrón Nicolau y Jaime González Cela",[''],Participar,,No details,"['ONLINE', 'ENCUENTROS']",https://www.lacasaencendida.es/contenido-online-actividades/venecia-club-lectura-retorno-roberto-bolano,https://www.lacasaencendida.es/storage/4638/responsive-images/11344-609f-venecia_club_lectura_retorno_roberto_bolano_nt___detail_1600_900.jpg
835,Jardines hablados/escuchados,No definido,28 abr 2020,"Exploraremos las posibilidades de los jardines, de las plantas, de los pájaros, y de otros bichos y seres vivos, para pensar el mundo, nuestro mundo, otro mundo... Javier Pérez Iglesias y Javier Álvarez en conversación con Gloria G. Duran.","Jardines hablados/escuchados es un proyecto del activista musical, Javi Álvarez y del activista bibliotecario, Javi Pérez Iglesias, que quiere explorar las posibilidades de los jardines, de las plantas, de los pájaros, y de otros bichos y seres vivos, para pensar el mundo, nuestro mundo, otro mundo...
La idea es crear una pieza bibliomusical pero mientras tanto mantenemos un blog de lecturas y escuchas, recopilamos jardines, microjardines, protojardines, parajardines y otros lugares con animaciones silvestres y hacemos vida en casa con nuestras macetas.
webs.ucm.es/BUCM/blogs/PorArteDeBlog/
webs.ucm.es/BUCM/blogs/PorArteDeBlog/13653.php
webs.ucm.es/BUCM/blogs/PorArteDeBlog/13660.php
Javier Pérez Iglesias es activista bibliotecario. Nació muy pequeñito en Cantabria (de soltera Santander) en donde inició su formación cantando, leyendo, bailando y sin parar reír (es el pequeño de cinco hermanos y hermanas con mucha marcha). Ha trabajado en el mundo editorial, en bibliotecas académicas, en algún archivo suelto, en una revista (no era la vedette principal) y en cooperación universitaria y científica para el desarrollo con 53 países del mundo (en esa época viajaba más que la vedette principal). Actualmente ayuda a crear experiencias desde la Biblioteca de la Facultad de Bellas Artes de la UCM.
Se pueden leer algunas cosas suyas aquí: o aquí:",[''],Compartir,1 hora,No details,['ONLINE'],https://www.lacasaencendida.es/contenido-online-actividades/jardines-habladosescuchados,https://www.lacasaencendida.es/storage/4625/responsive-images/11306-609f-jardines_hablados_escuchados_nt___detail_1600_900.jpg
836,"Antropoloops: “Cartografías sonoras”, set online",No definido,28 abr - 30 jun 2020,"Instalación interactiva online que nos invita a explorar músicas tradicionales desde la remezcla y el cuerpo. Un mapa sonoro imaginario, una composición colectiva grabada por seis centros educativos de Madrid participantes en los talleres escolares de La Casa Encendida con la que podemos interactuar desde casa.","En su paso por La Casa Encendida en febrero de 2020, dentro de nuestra Programación Escolar, Rubén Alonso y Fran Torres, desarrolladores de la actividad, realizaron seis talleres con seis centros educativos de Madrid: CEIP Menéndez y Pelayo, CEIP Legado Crespo, CEIP San Ildefonso, Fundación Ande, CADP Mirasierra y C.O. ESTAR-5 (Fundación SER).
En los talleres se exploró con los participantes diversas músicas tradicionales de los seis continentes desde la remezcla y el cuerpo. Cada uno de los grupos pensó su centro educativo como un continente imaginario: dibujando la cartografía de su continente, dibujando y fotografiando posibles habitantes y tótems, y grabando sonidos y músicas de ese posible territorio.
Los resultados se presentaron al público de La Casa Encendida en la instalación interactiva Cartografías sonoras.
Ahora compartimos con vosotros el resultado para que, cada uno desde vuestras casas, podáis crear una posible Pangea imaginaria y musical. Podéis explorar pulsando el botón verde PLAY al inicio de la página, y controlar las pistas de cada bloque sonoro con el teclado de vuestros ordenadores.",[''],Escuchar,,No details,['ONLINE'],https://www.lacasaencendida.es/contenido-online-actividades/antropoloops-cartografias-sonoras-set-online,https://www.lacasaencendida.es/storage/4629/responsive-images/11315-609f-antropoloops_cartografias_sonoras_set_online_nt___detail_1600_900.jpg
837,Solidaridad y refugio en tiempo de coronavirus,No definido,27 abr - 31 may 2020,"Ante la emergencia sanitaria, CEAR (Comisión Española de Ayuda al Refugiado) ha puesto en marcha una iniciativa para asegurar la protección de las personas refugiadas y cubrir necesidades básicas para que niños y niñas puedan acceder a formación, material escolar y de puericultura o mascarillas y gel desinfectante para las personas a las que CEAR atiende en sus centros de acogida.","Ahora más que nunca, todos necesitamos encontrar refugio.",[''],Colaborar,,No details,['ONLINE'],https://www.lacasaencendida.es/contenido-online-actividades/solidaridad-refugio-tiempo-coronavirus,https://www.lacasaencendida.es/storage/4633/responsive-images/11327-609f-solidaridad_refugio_tiempo_coronavirus_nt___detail_1600_900.jpg
838,Libros Mutantes. Escaparate,No definido,24 abr 2020,"Estamos aprendiendo a relacionarnos y a comunicarnos de otro modo, y la plataforma Escaparate es la respuesta de Libros Mutantes a este momento de transición. Un espacio digital en el que el público podrá encontrar los proyectos editoriales que hubieran formado parte de la feria. Escaparate inaugura un nuevo lenguaje y un nuevo capítulo en la expansión de la filosofía de Libros Mutantes.","La crisis internacional de la COVID-19 ha golpeado al mundo mientras se preparaba la edición de Libros Mutantes 2020, la feria editorial independiente de La Casa Encendida que se celebra cada mes de abril. Por supuesto, no es un caso aislado. El mercado editorial global se encuentra en un impasse a la espera de que reabran las librerías y los puntos de venta. Las ferias internacionales se han cancelado. Y, más allá de la coyuntura puntual, son muchas las voces que dicen que la superación de la pandemia vendrá acompañada de un nuevo sentido de la higiene, la educación, el espacio público, los eventos, la comunicación, la movilidad, el trabajo, las relaciones interpersonales, la esfera doméstica y las redes de afectos.
Como su nombre indica, Escaparate es un espacio digital en el que el público podrá encontrar los proyectos editoriales que hubieran formado parte de la feria. Fanzines, libros de arte, revistas experimentales, objetos híbridos, fotolibros y cómics compartirán este espacio virtual ofreciendo al visitante información sobre sus proyectos con la posibilidad de adquirirlos en la tienda online de cada editorial. También habrá contenido específico creado con este fin. Los participantes aportarán contenidos innovadores que exploren nuevos formatos y lenguajes.",[''],Compartir,1 segundo,No details,"['ONLINE', 'PROYECTO', 'ENCUENTROS']",https://www.lacasaencendida.es/contenido-online-actividades/libros-mutantes-escaparate,https://www.lacasaencendida.es/storage/4628/responsive-images/11309-609f-libros_mutantes_escaparate_nt___detail_1600_900.jpg
839,"Caos, colapso, mariposas",No definido,23 abr 2020,"Vamos a hablar de cómo la naturaleza consigue sus efectos manejando lo innumerable de modo innumerable, y de cómo humanos y mariposas a veces no nos enteramos de nada. Jordi Claramonte en conversación con Gloria G. Duran.","Decía Ramón Gómez de la Serna que las mariposas rompen el capullo con los ojos, tras su tiempo de aislamiento y meditación. Y una vez fuera, mutados tras el confinamiento, se dedican a aletear como principio y como final. Cuando Lorenz se preguntaba si el aleteo de una mariposa en Brasil podría provocar un tornado en Texas, tenía una respuesta. La respuesta era que no. Lo que sucedía era otra cosa, era que el conjunto de resultados predecibles y posibles era siempre un conjunto limitado, una serie de decantaciones posibles y excluía millones de otras decantaciones que simplemente no podían suceder. Es gracioso hablar de esto porque nuestra cultura del voluntarismo “yolo” ha interpretado esto de la mariposa justo al revés.
Y de esto vamos a hablar, de cómo la naturaleza consigue sus efectos manejando lo innumerable de modo innumerable, y de cómo humanos y mariposas a veces no nos enteramos de nada.
Jordi Claramonte es Doctor en Filosofía por la UNED, con una tesis orientada a elucidar el estatuto de la autonomía artística. Ya metido en faena ha publicado varias monografías dedicadas al pensamiento estético tales como La República de los Fines (Cendeac 2010 y 2012) o Estética Modal (Libro Primero) (Tecnos, 2016). Ha colaborado en distintos colectivos de intervención estética y política: La Fiambrera, SCCPP, YoMango... haciendo lo posible para acoplar práctica y reflexión teórica en libros como (Cendeac 2009) o (Nerea, 2011). En la actualidad trabaja en la UNED como profesor de Estética y Teoría del Arte.",[''],Comprender,1 hora,No details,['ONLINE'],https://www.lacasaencendida.es/contenido-online-actividades/caos-colapso-mariposas,https://www.lacasaencendida.es/storage/4624/responsive-images/11305-609f-caos_colapso_mariposas_nt___detail_1600_900.jpg
840,"Venecia. Club de lectura: ""Sonidos de habla"" de Octavia E.Butler",No definido,23 abr - 29 abr 2020,"Llegamos a la sexta semana de Venecia, club de lectura y escritura online que cada jueves os envía un relato y os propone un ejercicio de escritura inspirado en algún aspecto, detalle o idea para generar una cadena de microrrelatos (entre una frase y una página).","En esta ocasión os proponemos escuchar un relato, Sonidos de habla (1983) de Octavia E. Butler, a punto de ser publicado en Hija de sangre y otros relatos, Consonni, Bilbao, 2020. El formato propuesto y lo relatado por la escritora se multiplican entre sí haciendo que su escucha sea una experiencia literaria distinta y potente.
Si quieres participar y recibir el relato sonoro escríbenos a: exposicionesLCE@montemadrid.es
Coordinado por Manuela Pedrón Nicolau y Jaime González Cela.",[''],Participar,,No details,"['ONLINE', 'ENCUENTROS']",https://www.lacasaencendida.es/contenido-online-actividades/venecia-club-lectura-sonidos-habla-octavia-ebutler,https://www.lacasaencendida.es/storage/4630/responsive-images/11320-609f-venecia_club_lectura_sonidos_habla_nt___detail_1600_900.jpg
841,"“Surbiles”, estreno online",No definido,22 abr - 30 abr 2020,"Estrenamos online en la plataforma Filmin, Surbiles, de Giovanni Columbu la película que cierra el ciclo de cine contemporáneo ‘Bajo la influencia de la luna’.","‘Bajo la influencia de la luna’ es un programa de cine contemporáneo formado por una serie de cosmodramas y películas de terror que muestran la fuerza de atracción de la luna sobre los seres humanos.
Surbiles, de Giovanni Columbu, Italia, 2017. 73’
Una inquietante docuficción experimental de terror sobre la posible existencia de mujeres-vampiras en la isla de Cerdeña.
Antiguamente, cuando los niños sardos fallecían por muerte súbita, los aldeanos acusaban a unos seres demoníacos femeninos, llamadas Surbiles, de dichas muertes. El tercer largometraje del político Giovanni Columbu es una investigación y puesta en escena de los macabros mitos de las Surbiles, transmitidos de generación en generación en Cerdeña.
Giovanni Columbu (Nuoro, 1949) es un cineasta y político italiano militante del Partido Sardo en Acción. El hijo del cortometrajista, escritor y político Michele Columbu debutó en el mundo del cine con Arcipelaghi (2001). Tras estrenarse con este noir filmado en Cerdeña, Columbu abandona el cine para centrarse en su carrera política. Más de una década después, dirige una adaptación de la Pasión de Jesucristo en los montes de Cerdeña, titulada (2012). Su tercer y último largometraje (2017) se estrenó en la competición Signs of Life del Festival de Locarno.",[''],Ver,,No details,"['ONLINE', 'CINE']",https://www.lacasaencendida.es/contenido-online-actividades/surbiles-estreno-online,https://www.lacasaencendida.es/storage/4623/responsive-images/11302-609f-surbiles_nt___detail_1600_900.jpg
842,"“El conflicto entre capital y biosfera”, por Joan Herrera",No definido,21 abr 2020,"Si el siglo XX se caracterizó por el conflicto entre capital y trabajo -marcado también en los últimos años por la emergencia de la reivindicación feminista-, el cambio climático y el escenario de colapso ambiental son el conflicto definitivo del siglo XXI. Nos encontramos en un escenario donde la crisis climática lo alcanza todo; lo agrava todo.","Éste pasa a ser el principal reto de la humanidad. Pero la falta de gobernanza global nos lleva a un escenario de impotencia, incapaz de traducir la responsabilidad moral en propuesta de acción política.
La conferencia que imparte Joan Herrera se centra en cómo traducir la responsabilidad moral en oportunidad política y económica. Pero sin rendirse ante el catastrofismo: abogando por establecer una agenda donde la transición energética aparezca como una oportunidad, especialmente en escenarios continentales y estatales que cuentan con una fuerte dependencia energética.
Ponente
Joan Herrera es abogado, especialista en derecho del medio ambiente y energía. Ha sido presidente y diputado por ICV. Ha sido director del IDAE (Instituto por la Diversificación y el Ahorro Energético) y actualmente es director del área de acción ambiental y energía del Ayuntamiento del Prat de Llobregat.
Coordina: Le monde diplomatique en español, FAO España y Fundación Mondiplo.",[''],Comprender,1 hora 30 minutos,No details,"['ONLINE', 'ENCUENTROS']",https://www.lacasaencendida.es/contenido-online-actividades/conflicto-capital-biosfera-joan-herrera,https://www.lacasaencendida.es/storage/4583/responsive-images/11247-609f-conflicto_entre_capital_biosfera_nt___detail_1600_900.jpg
843,Taller Beat de beat: baile africano,No definido,19 abr - 3 may 2020,"Vamos a bailar todos los domingos a ritmo de afrobeat, un género musical originado en Nigeria que combina música yoruba, jazz, highlife y funky.","Koffi es un artista versátil con mucha experiencia en España como profesor de distintas especialidades de danza africana: Coupé Décalé (un tipo de música de baile popular de Costa de Marfil que se caracteriza por los movimientos de cadera), Afrobeat, (un género musical originario de Nigeria que combina música Yoruba con Jazz y Funky).
A partir de 7 años.
Por motivos de privacidad y derecho a la imagen, en especial de menores, el acceso a la sala online es restringido y debes registrarte en el siguiente enlace.",[''],Not in a group,,No details,"['ONLINE', 'ESCÉNICAS']",https://www.lacasaencendida.es/contenido-online-actividades/taller-beat-beat-baile-africano,https://www.lacasaencendida.es/storage/4622/responsive-images/11299-609f-beat_baile_africano_koffi_nt___detail_1600_900.jpg
844,La música que surge del aire,cierto de theremin,18 abr 2020,Un concierto muy especial en el que el músico Javier Díez-Ena nos explicará los misterios del theremin y todas sus posibilidades.,"Si un concierto de theremin es ya algo extraordinario, éste se sale de lo habitual ya que todo lo que suena está creado por el theremin dejando de ser exclusivamente solista para adoptar múltiples roles como generador de ritmos, texturas, armonías y por supuesto melodías. Esto es posible gracias a la utilización de pedales de efectos y la superposición de capas grabadas en riguroso directo con una Loopstation o pedalera de loops (bucles). De esta manera el timbre del theremin viaja de lo reconocible a lo inaudito desplegándose en un concepto de orquestina mutante y sorprendente, llegando a alcanzar unas posibilidades nunca imaginadas para este instrumento.
Javier Díez-Ena (Zaragoza, 1974) es contrabajista, thereminista y músico electrónico. Miembro de los grupos L’Exotighost, Dead Capo, Ginferno y Forastero. En los años noventa formó parte de Insecto y de las bandas de Ainara LeGardon y Aaron Thomas y es colaborador habitual en los proyectos de Javier Colis y Víctor Coyote.
Además ha colaborado en estudio y/o directo con decenas de grupos y artistas. En total ha participado en cerca de 40 referencias discográficas y en casi un millar de conciertos, eventos y festivales por todo el mundo.",[''],Explorar,1 segundo,No details,"['ONLINE', 'CONCIERTOS']",https://www.lacasaencendida.es/contenido-online-actividades/musica-surge-aire-concierto-theremin,https://www.lacasaencendida.es/storage/4611/responsive-images/11281-609f-musica_surge_aire_concierto_theremin_nt___detail_1600_900.jpg
845,Bibliodisco,No definido,18 abr 2020,"Bienvenidos y bienvenidas a la BIBLIODISCO, donde os contaremos la historia del jazz, conoceremos algunos de los instrumentos que se utilizan para tocar este tipo de música, escucharemos a sus mejores intérpretes, cantaremos, bailaremos y hasta nos podremos hacer una batería con botes para practicar en casa.","Comienza con nosotros un recorrido por la historia del jazz donde puedes participar activamente dando palmas, haciendo sonidos o tocando algún instrumento y sorpréndete escuchando melodías que nunca imaginaste.
¿Te apuntas?
Te dejamos además de las instrucciones para hacer la batería, una serie de enlaces a videos para aprender a bailar jazz, escuchar más melodías maravillosas o hacer actividades divertidas.",[''],Explorar,1 segundo,No details,"['ONLINE', 'ENCUENTROS']",https://www.lacasaencendida.es/contenido-online-actividades/bibliodisco,https://www.lacasaencendida.es/storage/4618/responsive-images/11288-609f-bibliodisco_nt___detail_1600_900.jpg
